point_id,point_name,onset_class,slot_type,source_column,original_value,normalized_value,relation_type,relation_label,observable,is_equal,structure_type,structure_label,kmeans_cluster,kmeans_cluster_label
KQ01,柯桥城关,P,value_pattern_onset,P_L3,S1=S2,pattern_B,A_rel,S2=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,P,value_pattern_onset,P_L3,S1=S2,pattern_B,B_rel,S1=S2,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,P,value_pattern_onset,P_L3,S1=S2,pattern_B,C_rel,S0=S1,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,P,value_pattern_onset,P_L3,S1=S2,pattern_B,D_rel,S1=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,TS,value_pattern_onset,TS_L3,S1=S2,pattern_B,A_rel,S2=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,TS,value_pattern_onset,TS_L3,S1=S2,pattern_B,B_rel,S1=S2,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,TS,value_pattern_onset,TS_L3,S1=S2,pattern_B,C_rel,S0=S1,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,TS,value_pattern_onset,TS_L3,S1=S2,pattern_B,D_rel,S1=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,Ø,value_pattern_onset,Ø_L3,S1=S2,pattern_B,A_rel,S2=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,Ø,value_pattern_onset,Ø_L3,S1=S2,pattern_B,B_rel,S1=S2,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,Ø,value_pattern_onset,Ø_L3,S1=S2,pattern_B,C_rel,S0=S1,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KQ01,柯桥城关,Ø,value_pattern_onset,Ø_L3,S1=S2,pattern_B,D_rel,S1=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
KS01,昆山市区玉山镇,N,special_merge_onset,N_Status,合流,merge,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,N,special_merge_onset,N_Status,合流,merge,B_rel,S1=S2,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,N,special_merge_onset,N_Status,合流,merge,C_rel,S0=S1,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,N,special_merge_onset,N_Status,合流,merge,D_rel,S1=S3,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,T,special_merge_onset,T_Status,合流,merge,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,T,special_merge_onset,T_Status,合流,merge,B_rel,S1=S2,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,T,special_merge_onset,T_Status,合流,merge,C_rel,S0=S1,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,T,special_merge_onset,T_Status,合流,merge,D_rel,S1=S3,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,C_rel,S0=S1,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,B_rel,S1=S2,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,P,value_pattern_onset,P_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,P,value_pattern_onset,P_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,P,value_pattern_onset,P_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,P,value_pattern_onset,P_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
KS01,昆山市区玉山镇,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LA01,临安城区,N,special_merge_onset,N_Status,合流,merge,A_rel,S2=S3,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,N,special_merge_onset,N_Status,合流,merge,B_rel,S1=S2,False,,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,N,special_merge_onset,N_Status,合流,merge,C_rel,S0=S1,False,,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,N,special_merge_onset,N_Status,合流,merge,D_rel,S1=S3,False,,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,T,special_merge_onset,T_Status,分立,split,A_rel,S2=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,T,special_merge_onset,T_Status,分立,split,B_rel,S1=S2,False,,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,T,special_merge_onset,T_Status,分立,split,C_rel,S0=S1,False,,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,T,special_merge_onset,T_Status,分立,split,D_rel,S1=S3,False,,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,K,value_pattern_onset,K_L3,S1=S2,pattern_B,A_rel,S2=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,K,value_pattern_onset,K_L3,S1=S2,pattern_B,B_rel,S1=S2,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,K,value_pattern_onset,K_L3,S1=S2,pattern_B,C_rel,S0=S1,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,K,value_pattern_onset,K_L3,S1=S2,pattern_B,D_rel,S1=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,A_rel,S2=S3,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,B_rel,S1=S2,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,C_rel,S0=S1,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,D_rel,S1=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,P,value_pattern_onset,P_L3,S1=S2,pattern_B,A_rel,S2=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,P,value_pattern_onset,P_L3,S1=S2,pattern_B,B_rel,S1=S2,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,P,value_pattern_onset,P_L3,S1=S2,pattern_B,C_rel,S0=S1,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,P,value_pattern_onset,P_L3,S1=S2,pattern_B,D_rel,S1=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,TS,value_pattern_onset,TS_L3,S1=S2,pattern_B,A_rel,S2=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,TS,value_pattern_onset,TS_L3,S1=S2,pattern_B,B_rel,S1=S2,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,TS,value_pattern_onset,TS_L3,S1=S2,pattern_B,C_rel,S0=S1,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,TS,value_pattern_onset,TS_L3,S1=S2,pattern_B,D_rel,S1=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,Ø,value_pattern_onset,Ø_L3,S1=S2,pattern_B,A_rel,S2=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,Ø,value_pattern_onset,Ø_L3,S1=S2,pattern_B,B_rel,S1=S2,True,1,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,Ø,value_pattern_onset,Ø_L3,S1=S2,pattern_B,C_rel,S0=S1,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LA01,临安城区,Ø,value_pattern_onset,Ø_L3,S1=S2,pattern_B,D_rel,S1=S3,True,0,B_dominant,S1=S2主导型,2,C2 S1_S2_dominant
LP01,临平五杭,N,special_merge_onset,N_Status,合流,merge,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,N,special_merge_onset,N_Status,合流,merge,B_rel,S1=S2,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,N,special_merge_onset,N_Status,合流,merge,C_rel,S0=S1,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,N,special_merge_onset,N_Status,合流,merge,D_rel,S1=S3,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,T,special_merge_onset,T_Status,合流,merge,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,T,special_merge_onset,T_Status,合流,merge,B_rel,S1=S2,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,T,special_merge_onset,T_Status,合流,merge,C_rel,S0=S1,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,T,special_merge_onset,T_Status,合流,merge,D_rel,S1=S3,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,C_rel,S0=S1,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,M,value_pattern_onset,M_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,M,value_pattern_onset,M_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,M,value_pattern_onset,M_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,M,value_pattern_onset,M_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,P,value_pattern_onset,P_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,P,value_pattern_onset,P_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,P,value_pattern_onset,P_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,P,value_pattern_onset,P_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LP01,临平五杭,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,N,special_merge_onset,N_Status,合流,merge,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,N,special_merge_onset,N_Status,合流,merge,B_rel,S1=S2,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,N,special_merge_onset,N_Status,合流,merge,C_rel,S0=S1,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,N,special_merge_onset,N_Status,合流,merge,D_rel,S1=S3,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,T,special_merge_onset,T_Status,合流,merge,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,T,special_merge_onset,T_Status,合流,merge,B_rel,S1=S2,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,T,special_merge_onset,T_Status,合流,merge,C_rel,S0=S1,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,T,special_merge_onset,T_Status,合流,merge,D_rel,S1=S3,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,C_rel,S0=S1,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,M,value_pattern_onset,M_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,M,value_pattern_onset,M_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,M,value_pattern_onset,M_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,M,value_pattern_onset,M_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,P,value_pattern_onset,P_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,P,value_pattern_onset,P_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,P,value_pattern_onset,P_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,P,value_pattern_onset,P_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,TS,value_pattern_onset,TS_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LT01,练塘,Ø,value_pattern_onset,Ø_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
LY01,溧阳,N,special_merge_onset,N_Status,分立,split,A_rel,S2=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,N,special_merge_onset,N_Status,分立,split,B_rel,S1=S2,False,,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,N,special_merge_onset,N_Status,分立,split,C_rel,S0=S1,False,,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,N,special_merge_onset,N_Status,分立,split,D_rel,S1=S3,False,,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,T,special_merge_onset,T_Status,分立,split,A_rel,S2=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,T,special_merge_onset,T_Status,分立,split,B_rel,S1=S2,False,,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,T,special_merge_onset,T_Status,分立,split,C_rel,S0=S1,False,,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,T,special_merge_onset,T_Status,分立,split,D_rel,S1=S3,False,,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,K,value_pattern_onset,K_L3,全对立,pattern_NONE,A_rel,S2=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,K,value_pattern_onset,K_L3,全对立,pattern_NONE,B_rel,S1=S2,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,K,value_pattern_onset,K_L3,全对立,pattern_NONE,C_rel,S0=S1,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,K,value_pattern_onset,K_L3,全对立,pattern_NONE,D_rel,S1=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,M,value_pattern_onset,M_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,M,value_pattern_onset,M_L3,S2=S3,pattern_A,B_rel,S1=S2,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,M,value_pattern_onset,M_L3,S2=S3,pattern_A,C_rel,S0=S1,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,M,value_pattern_onset,M_L3,S2=S3,pattern_A,D_rel,S1=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,P,value_pattern_onset,P_L3,全对立,pattern_NONE,A_rel,S2=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,P,value_pattern_onset,P_L3,全对立,pattern_NONE,B_rel,S1=S2,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,P,value_pattern_onset,P_L3,全对立,pattern_NONE,C_rel,S0=S1,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,P,value_pattern_onset,P_L3,全对立,pattern_NONE,D_rel,S1=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,TS,value_pattern_onset,TS_L3,全对立,pattern_NONE,A_rel,S2=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,TS,value_pattern_onset,TS_L3,全对立,pattern_NONE,B_rel,S1=S2,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,TS,value_pattern_onset,TS_L3,全对立,pattern_NONE,C_rel,S0=S1,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,TS,value_pattern_onset,TS_L3,全对立,pattern_NONE,D_rel,S1=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,Ø,value_pattern_onset,Ø_L3,全对立,pattern_NONE,A_rel,S2=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,Ø,value_pattern_onset,Ø_L3,全对立,pattern_NONE,B_rel,S1=S2,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,Ø,value_pattern_onset,Ø_L3,全对立,pattern_NONE,C_rel,S0=S1,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
LY01,溧阳,Ø,value_pattern_onset,Ø_L3,全对立,pattern_NONE,D_rel,S1=S3,True,0,conservative_split,保守分立型,1,C1 S2_S3_dominant
MH01,闵行,N,special_merge_onset,N_Status,合流,merge,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,N,special_merge_onset,N_Status,合流,merge,B_rel,S1=S2,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,N,special_merge_onset,N_Status,合流,merge,C_rel,S0=S1,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,N,special_merge_onset,N_Status,合流,merge,D_rel,S1=S3,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,T,special_merge_onset,T_Status,合流,merge,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,T,special_merge_onset,T_Status,合流,merge,B_rel,S1=S2,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,T,special_merge_onset,T_Status,合流,merge,C_rel,S0=S1,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,T,special_merge_onset,T_Status,合流,merge,D_rel,S1=S3,False,,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,B_rel,S1=S2,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,C_rel,S0=S1,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,K,value_pattern_onset,K_L3,S0=S1，S2=S3,pattern_F,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,B_rel,S1=S2,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,C_rel,S0=S1,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,M,value_pattern_onset,M_L3,S1=S2=S3,pattern_E,D_rel,S1=S3,True,0,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
MH01,闵行,P,value_pattern_onset,P_L3,S2=S3,pattern_A,A_rel,S2=S3,True,1,A_dominant,S2=S3主导型,3,C3 S2_S3_dominant
