point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,汪平2010
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,TS,塞,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,该,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,改,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,概,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,溉,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,开,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,凯,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,慨,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,咳,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,呆,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,磑,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,K,碍,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,Ø,海,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,Ø,孩,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,Ø,亥,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,Ø,哀,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,Ø,埃,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,Ø,唉,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,咍,Ø,爱,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,P,贝,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,P,狈,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,P,沛,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,T,带,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,T,太,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,T,泰,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,T,大,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,T,汏,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,N,奈,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,L,赖,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,L,癞,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,TS,蔡,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,K,盖,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,K,丐,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,K,艾,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,Ø,害,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,Ø,蔼,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,杯,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,辈,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,背,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,胚,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,坯,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,配,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,培,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,陪,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,赔,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,裴,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,倍,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,佩,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,P,背,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,梅,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,枚,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,媒,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,煤,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,莓,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,玫,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,每,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,妹,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,M,昧,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,堆,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,𠡒,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,对,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,碓,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,推,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,㷟,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,腿,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,退,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,颓,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,T,队,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,N,馁,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,N,内,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,L,雷,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,L,儡,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,L,癗,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,L,蕾,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,L,累,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,L,擂,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,L,𨀤,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,TS,脧,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,TS,催,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,TS,崔,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,TS,摧,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,TS,罪,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,TS,碎,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,K,瑰,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,K,盔,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,K,恢,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,K,魁,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,K,诙,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,K,傀,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,K,块,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,K,桅,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,灰,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,贿,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,悔,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,晦,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,回,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,茴,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,蛔,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,徊,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,汇,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,溃,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,灰,Ø,煨,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,T,蜕,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,T,兑,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,TS,最,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,K,会,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,K,刽,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,K,桧,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,K,外,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,Ø,会,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,Ø,绘,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,泰,Ø,烩,,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,包,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,胞,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,苞,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,饱,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,豹,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,爆,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,泡,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,抛,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,脬,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,炮,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,泡,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,跑,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,刨,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,匏,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,麅,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,鲍,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,P,鉋,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,M,茅,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,M,猫,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,M,锚,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,M,卯,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,M,貌,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,N,铙,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,N,挠,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,N,闹,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,罩,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,櫂,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,抓,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,爪,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,找,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,笊,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,抄,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,钞,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,炒,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,吵,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,巢,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,梢,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,捎,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,筲,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,稍,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,潲,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,潲,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,TS,哨,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,交,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,郊,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,胶,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,教,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,茭,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,蛟,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,跤,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,绞,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,狡,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,铰,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,搅,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,搞,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,教,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,校,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,较,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,酵,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,窖,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,觉,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,珓,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,敲,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,骹,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,巧,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,咬,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,K,乐,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,哮,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,孝,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,肴,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,淆,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,效,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,校,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,校,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,坳,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,凹,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,拗,ʌ,,
WJ01,吴江市松陵,太湖片-苏沪嘉小片,,,肴,Ø,靿,ʌ,,
