point_id,point_name,subbranch,lat,lon,韵,声组,汉字,读音,note,吴语嘉善方言研究
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,T,黛,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,T,埭,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,T,逮,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,T,绐,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,N,乃,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,N,耐,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,L,来,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,灾,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,栽,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,宰,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,载,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,再,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,载,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,猜,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,彩,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,採,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,睬,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,踩,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,菜,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,棌,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,才,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,材,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,财,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,裁,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,在,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,载,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,腮,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,鳃,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,赛,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,TS,塞,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,该,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,改,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,概,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,溉,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,开,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,凯,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,慨,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,咳,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,呆,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,磑,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,K,碍,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,Ø,海,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,Ø,孩,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,Ø,亥,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,Ø,哀,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,Ø,埃,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,Ø,唉,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,咍,Ø,爱,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,P,贝,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,P,狈,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,P,沛,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,T,带,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,T,太,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,T,泰,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,T,大,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,T,汏,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,N,奈,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,L,赖,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,L,癞,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,TS,蔡,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,K,盖,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,K,丐,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,K,艾,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,Ø,害,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,Ø,蔼,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,杯,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,辈,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,背,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,胚,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,坯,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,配,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,培,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,陪,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,赔,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,裴,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,倍,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,佩,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,P,背,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,梅,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,枚,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,媒,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,煤,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,莓,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,玫,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,每,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,妹,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,M,昧,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,堆,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,𠡒,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,对,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,碓,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,推,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,㷟,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,腿,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,退,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,颓,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,T,队,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,N,馁,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,N,内,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,L,雷,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,L,儡,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,L,癗,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,L,蕾,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,L,累,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,L,擂,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,L,𨀤,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,TS,脧,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,TS,催,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,TS,崔,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,TS,摧,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,TS,罪,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,TS,碎,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,K,瑰,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,K,盔,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,K,恢,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,K,魁,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,K,诙,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,K,傀,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,K,块,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,K,桅,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,灰,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,贿,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,悔,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,晦,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,回,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,茴,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,蛔,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,徊,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,汇,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,溃,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,灰,Ø,煨,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,T,蜕,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,T,兑,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,TS,最,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,K,会,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,K,刽,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,K,桧,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,K,外,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,Ø,会,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,Ø,绘,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,泰,Ø,烩,,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,包,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,胞,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,苞,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,饱,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,豹,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,爆,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,泡,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,抛,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,脬,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,炮,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,泡,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,跑,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,刨,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,匏,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,麅,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,鲍,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,P,鉋,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,M,茅,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,M,猫,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,M,锚,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,M,卯,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,M,貌,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,N,铙,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,N,挠,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,N,闹,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,罩,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,櫂,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,抓,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,爪,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,找,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,笊,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,抄,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,钞,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,炒,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,吵,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,巢,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,梢,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,捎,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,筲,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,稍,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,潲,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,潲,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,TS,哨,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,交,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,郊,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,胶,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,教,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,茭,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,蛟,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,跤,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,绞,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,狡,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,铰,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,搅,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,搞,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,教,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,校,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,较,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,酵,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,窖,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,觉,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,珓,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,敲,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,骹,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,巧,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,咬,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,K,乐,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,哮,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,孝,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,肴,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,淆,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,效,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,校,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,校,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,坳,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,凹,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,拗,ɔ,,
JS01,嘉善魏塘镇,太湖片-苏沪嘉小片,,,肴,Ø,靿,ɔ,,
